Date,0
2003-12-01,1.19650137424469
2003-12-02,1.19650137424469
2003-12-03,1.1965013742444408
2003-12-04,1.1965013742442923
2003-12-05,1.1965013742443729
2003-12-08,1.1965013742441952
2003-12-09,1.2082844605193903
2003-12-10,1.213318117615794
2003-12-11,1.2119500749306538
2003-12-12,1.2221452036597458
2003-12-15,1.2259958529110464
2003-12-16,1.2293071106731033
2003-12-17,1.2239593660145258
2003-12-18,1.2247050155176222
2003-12-19,1.2290856313170602
2003-12-22,1.2350032952328078
2003-12-23,1.236672694233635
2003-12-24,1.2451830455874544
2003-12-25,1.247979833076092
2003-12-26,1.2450191186423512
2003-12-29,1.2462968023281829
2003-12-30,1.2454586429201586
2003-12-31,1.2490369471026037
2004-01-01,1.2480545091451312
2004-01-02,1.2464830826976598
2004-01-05,1.2513684126783375
2004-01-06,1.2566384876406052
2004-01-07,1.2608388322477224
2004-01-08,1.2627573891258974
2004-01-09,1.2611028359758296
2004-01-12,1.2686786245280273
2004-01-13,1.2756621400494177
2004-01-14,1.2694797762346919
2004-01-15,1.2843381537693188
2004-01-16,1.2973626885251837
2004-01-19,1.2936299297542457
2004-01-20,1.3001391645761544
2004-01-21,1.2822760085671754
2004-01-22,1.2709837290096435
2004-01-23,1.2456861773686163
2004-01-26,1.2382972809526123
2004-01-27,1.2618724249509066
2004-01-28,1.2710219576318607
2004-01-29,1.2842212290796895
2004-01-30,1.27490895501486
2004-02-02,1.2626982137740301
2004-02-03,1.2747749305837803
2004-02-04,1.2551701325666373
2004-02-05,1.248067733801046
2004-02-06,1.2505324253491537
2004-02-09,1.2445728106753404
2004-02-10,1.25320587836038
2004-02-11,1.2555145574598419
2004-02-12,1.2568917521476997
2004-02-13,1.2693547734606871
2004-02-16,1.2735479137069519
2004-02-17,1.2740272476757313
2004-02-18,1.2864521466683756
2004-02-19,1.290062953318933
2004-02-20,1.282777401439282
2004-02-23,1.289191731181989
2004-02-24,1.3001321355705109
2004-02-25,1.2867180591259353
2004-02-26,1.2909666798398545
2004-02-27,1.2714242563720082
2004-03-01,1.2699379995821205
2004-03-02,1.2797088514107982
2004-03-03,1.269202616442441
2004-03-04,1.2644196478011638
2004-03-05,1.266673645456186
2004-03-08,1.2587632498666528
2004-03-09,1.230569595900621
2004-03-10,1.2250707572907304
