Date,0
2000-01-03,1455.219970703125
2000-01-04,1455.219970703125
2000-01-05,1455.219970705488
2000-01-06,1455.219970702715
2000-01-07,1455.2199707003049
2000-01-10,1455.2199706993538
2000-01-11,1397.3464460390082
2000-01-12,1397.9385165081112
2000-01-13,1409.016196703332
2000-01-14,1450.201855376053
2000-01-18,1467.2136735950353
2000-01-19,1443.8225475056745
2000-01-20,1424.3122650532644
2000-01-21,1443.9253394410246
2000-01-24,1474.6868936511148
2000-01-25,1473.4894079659134
2000-01-26,1445.3904344794116
2000-01-27,1417.9713254147543
2000-01-28,1426.1187479149803
2000-01-31,1416.2513215758365
2000-02-01,1407.0581473242203
2000-02-02,1387.6878393402437
2000-02-03,1391.5150633151648
2000-02-04,1369.2034506940647
2000-02-07,1405.6032109489029
2000-02-08,1426.0457843864908
2000-02-09,1414.517270805759
2000-02-10,1424.4397891118529
2000-02-11,1422.1210094342011
2000-02-14,1427.818764779981
2000-02-15,1439.0902751317708
2000-02-16,1402.0463998647263
2000-02-17,1404.1823679134852
2000-02-18,1385.7805104205004
2000-02-22,1398.775748101587
2000-02-23,1400.819387074429
2000-02-24,1372.7892378291713
2000-02-25,1372.1762348575955
2000-02-28,1348.55724105336
2000-02-29,1348.8428694653553
2000-03-01,1355.6374047952877
2000-03-02,1356.7918690624724
2000-03-03,1343.088444693551
2000-03-06,1349.05214834269
2000-03-07,1379.7121793056078
2000-03-08,1406.15432161052
2000-03-09,1384.1769154803571
2000-03-10,1377.3360734988853
2000-03-13,1381.0520321319723
2000-03-14,1376.6324801958315
2000-03-15,1386.7197909962993
2000-03-16,1391.0722182131933
2000-03-17,1370.3048268252292
2000-03-20,1388.9278383342757
2000-03-21,1400.3251358509037
2000-03-22,1417.2449144892985
2000-03-23,1467.0672827677079
2000-03-24,1476.0118691032167
2000-03-27,1471.3671978362372
2000-03-28,1504.920775451416
2000-03-29,1517.7795717840536
2000-03-30,1531.9778197713235
2000-03-31,1524.8663734179233
2000-04-03,1508.4454563278384
2000-04-04,1493.8001028121005
2000-04-05,1511.1891933706092
2000-04-06,1502.690856465239
2000-04-07,1495.0662826449063
2000-04-10,1492.4402708802609
2000-04-11,1498.1330184612368
2000-04-12,1501.785623580849
2000-04-13,1513.93669319011
2000-04-14,1514.1118013351224
2000-04-17,1498.0840681305551
2000-04-18,1453.7019567865755
2000-04-19,1416.1836589897694
2000-04-20,1439.3027868222812
2000-04-24,1390.142497582935
2000-04-25,1408.382397605187
2000-04-26,1428.8023005711282
2000-04-27,1440.493806983003
2000-04-28,1456.8596105205354
2000-05-01,1443.186390871981
2000-05-02,1464.593773669348
2000-05-03,1462.2776600487182
2000-05-04,1475.3529720664567
2000-05-05,1450.1976938094508
2000-05-08,1438.9486655566775
2000-05-09,1431.9558723928762
2000-05-10,1424.3103922986072
2000-05-11,1422.3321840644842
2000-05-12,1419.523241229604
2000-05-15,1406.1589162544049
2000-05-16,1405.0084946412794
2000-05-17,1398.2884985506878
2000-05-18,1434.664230637474
2000-05-19,1444.0281447116902
2000-05-22,1455.5491967545086
2000-05-23,1449.9819993357503
2000-05-24,1432.3810665755977
2000-05-25,1415.850807964968
2000-05-26,1400.7027494987663
2000-05-30,1401.4304681918682
2000-05-31,1365.6802191153301
2000-06-01,1394.1650819599026
2000-06-02,1397.3993445813915
2000-06-05,1395.6372867946066
2000-06-06,1440.508209888587
2000-06-07,1444.8206746558847
2000-06-08,1451.7122146090103
2000-06-09,1474.1701957730324
2000-06-12,1472.9454871673497
2000-06-13,1460.8691763883699
2000-06-14,1457.9278883463035
2000-06-15,1456.3397259253175
2000-06-16,1464.2897519299204
2000-06-19,1462.119372847874
2000-06-20,1468.6329596817263
2000-06-21,1470.1366368842114
2000-06-22,1481.2967313534123
2000-06-23,1475.8948614933947
2000-06-26,1484.9345311200575
2000-06-27,1461.3142853418192
2000-06-28,1464.4237970194004
2000-06-29,1452.7314654458974
2000-06-30,1449.0274982476967
2000-07-03,1453.858555279438
2000-07-05,1445.8899837042634
2000-07-06,1460.9770660937768
2000-07-07,1449.5499747899523
2000-07-10,1447.824601348175
2000-07-11,1470.218361629893
2000-07-12,1460.7201111907304
2000-07-13,1461.7053479208023
2000-07-14,1480.3252410126354
2000-07-17,1482.71841780181
2000-07-18,1490.9251805594936
2000-07-19,1504.928547654467
2000-07-20,1501.5861635736076
2000-07-21,1498.1076282818697
2000-07-24,1504.0592649562757
2000-07-25,1498.9964846196283
2000-07-26,1477.0775941868753
2000-07-27,1486.0915835928006
2000-07-28,1476.708111205773
2000-07-31,1465.058232303999
2000-08-01,1460.6286927589251
2000-08-02,1437.3719126355277
2000-08-03,1442.5440208385812
2000-08-04,1425.083503639812
2000-08-07,1434.9913902841672
2000-08-08,1445.0486236386246
2000-08-09,1451.2333449607202
2000-08-10,1466.2444027861739
2000-08-11,1472.4869691766446
2000-08-14,1474.0228568688165
2000-08-15,1472.411128505126
2000-08-16,1477.4121782526997
2000-08-17,1473.51253325654
2000-08-18,1472.5865892051208
2000-08-21,1490.7984895084003
2000-08-22,1490.9349664449176
2000-08-23,1486.197859466404
2000-08-24,1495.2153540763304
2000-08-25,1494.3345852471791
2000-08-28,1505.1729796354482
2000-08-29,1503.3248181729855
2000-08-30,1508.314206809891
2000-08-31,1511.0690729090945
2000-09-01,1503.6348405708522
2000-09-05,1511.7620537309867
2000-09-06,1519.4576785792294
2000-09-07,1512.1951282716293
2000-09-08,1507.7627491235266
2000-09-11,1510.5163707863908
2000-09-12,1507.981841723589
2000-09-13,1495.592252616986
