Date,Residuals
2000-10-03,-0.00726555128418193
2000-10-04,0.006106280279168846
2000-10-05,0.0006722474637126902
2000-10-06,-0.018252607071049955
2000-10-09,-0.007802067333134651
2000-10-10,-0.010841255666752734
2000-10-11,-0.018949488231922367
2000-10-12,-0.02722934299170326
2000-10-13,0.02941946743800902
2000-10-16,0.0010859045940572489
2000-10-17,-0.01721288963524973
2000-10-18,-0.010010545246845682
2000-10-19,0.034403882118469536
2000-10-20,0.008254050218380864
2000-10-23,0.0017973579047760482
2000-10-24,0.000983682391583887
2000-10-25,-0.022313149307275546
2000-10-26,-0.0030058233814271727
2000-10-27,0.011565191681074834
2000-10-30,0.017083747108730903
2000-10-31,0.02093211307458434
2000-11-01,-0.0048235244371127705
2000-11-02,0.004307126953572863
2000-11-03,0.0018063512537851596
2000-11-06,0.0013401077112807735
2000-11-07,0.0010918795414132374
2000-11-08,-0.014160501262297506
2000-11-09,-0.009074551832334387
2000-11-10,-0.025899538660224666
2000-11-13,-0.014722842844745407
2000-11-14,0.02180120468960616
2000-11-15,0.004977636992543078
2000-11-16,-0.013670698342950894
2000-11-17,-0.004970223805242974
2000-11-20,-0.020097218136533927
2000-11-21,0.0018692114958447168
2000-11-22,-0.01868135346598636
2000-11-24,0.013202308863927103
2000-11-27,0.006411621722664044
2000-11-28,-0.009826597609004001
2000-11-29,0.002563297885905777
2000-11-30,-0.018882681578762918
2000-12-01,-0.003618218818382723
2000-12-04,0.007856971476672654
2000-12-05,0.0398945464911067
2000-12-06,-0.014070378920532853
2000-12-07,-0.008028159634740907
2000-12-08,0.016046802950891385
2000-12-11,0.013425608220810457
2000-12-12,-0.00664890572068548
2000-12-13,-0.008148264986596423
2000-12-14,-0.015633100420850827
2000-12-15,-0.021788599861255618
2000-12-18,0.004606347544857911
2000-12-19,-0.013406972620542365
2000-12-20,-0.03251939648922849
2000-12-21,-9.523535143682836e-05
2000-12-22,0.024781633421814997
2000-12-26,0.009694600822106892
2000-12-27,0.010578546831259594
2000-12-28,0.0016269141595322352
2000-12-29,-0.008219283988318962
2001-01-02,-0.027434126540893517
2001-01-03,0.04590948834467846
2001-01-04,-0.003935096344850784
2001-01-05,-0.026866868000677783
2001-01-08,-0.0069406250973906465
2001-01-09,0.0038829812088498213
2001-01-10,0.010465259394738425
2001-01-11,0.010611790200368705
2001-01-12,-0.007868288809522306
2001-01-16,0.006949113520510331
2001-01-17,0.001799492089230856
2001-01-18,0.013713625082653516
2001-01-19,-4.0546901730655234e-05
2001-01-22,-0.0021409296283315636
2001-01-23,0.01258359651260742
2001-01-24,0.005644490722663146
2001-01-25,-0.003501124643217383
2001-01-26,-0.00385020374347778
2001-01-29,0.0052349249317621555
2001-01-30,0.008849684367015238
2001-01-31,-0.004540675756298526
2001-02-01,0.003464283348260257
2001-02-02,-0.01729717328429719
2001-02-05,0.0013539700089266744
2001-02-06,-0.0017340777395576303
2001-02-07,-0.008499769479420029
2001-02-08,-0.008127837861672482
2001-02-09,-0.014812227522335492
2001-02-12,0.008942955458851964
2001-02-13,-0.006951504422746807
2001-02-14,-0.004356196641440759
2001-02-15,0.006618584874823607
2001-02-16,-0.018014260124807537
2001-02-20,-0.020221440990042243
2001-02-21,-0.01985865601195745
2001-02-22,-0.005260900583585248
2001-02-23,-0.005258624981311997
2001-02-26,0.015509263797664317
2001-02-27,-0.007191257123963768
2001-02-28,-0.014981077375763142
2001-03-01,-0.0029295872520948233
2001-03-02,-0.004385886474605636
2001-03-05,0.005630472644862222
2001-03-06,0.011059895210440124
2001-03-07,0.0067709823877309585
2001-03-08,0.0036782613512677917
2001-03-09,-0.02456719448638236
2001-03-12,-0.04767176634057762
2001-03-13,0.011178394838043764
2001-03-14,-0.025409902600506434
2001-03-15,0.0039379525760136775
2001-03-16,-0.021739866019913307
2001-03-19,0.014081277186021762
2001-03-20,-0.024926666324304222
2001-03-21,-0.020453467013876944
2001-03-22,-0.008335868059385024
2001-03-23,0.021565573339502195
2001-03-26,0.01137850466727798
2001-03-27,0.027912711682626615
2001-03-28,-0.022269438535295286
2001-03-29,-0.007647814811668241
2001-03-30,0.01054983448528982
2001-04-02,-0.009866720031882163
2001-04-03,-0.03317226865503729
2001-04-04,-0.009138907878078731
2001-04-05,0.04200340407549579
2001-04-06,-0.014789878376356393
2001-04-09,0.004957850053360904
2001-04-10,0.02353646769335964
2001-04-11,0.002123237127778243
2001-04-12,0.014948093903243235
2001-04-16,-0.00020838389032320614
2001-04-17,0.010328765217250437
2001-04-18,0.04061403734979356
2001-04-19,0.01571688426426394
2001-04-20,-0.005421021477696837
2001-04-23,-0.0144116128314487
2001-04-24,-0.017271372301048978
2001-04-25,0.01719869341028066
2001-04-26,0.007175437943023832
2001-04-27,0.014353466043080973
2001-04-30,-0.004012921341716737
2001-05-01,0.012047465992401835
2001-05-02,0.002363424527585027
2001-05-03,-0.014978291000022612
2001-05-04,0.011244293061945259
2001-05-07,4.878740038546502e-05
2001-05-08,-0.0015821220105578116
2001-05-09,-0.005141174987539132
2001-05-10,-0.0015490151679990666
2001-05-11,-0.008858117293075726
2001-05-14,0.001857789483757831
2001-05-15,-0.0013196054041893627
2001-05-16,0.0297700990066027
2001-05-17,0.0038622118176209978
2001-05-18,0.0028346311867803987
2001-05-21,0.01608612431167959
2001-05-22,-0.0001954162572760181
2001-05-23,-0.015446845776190748
2001-05-24,0.002014603815931837
2001-05-25,-0.010839847133620172
2001-05-29,-0.008950017255331432
2001-05-30,-0.01774437970706654
2001-05-31,0.0030800141497998395
2001-06-01,0.00435592089878431
2001-06-04,0.0030863221873835855
2001-06-05,0.012114421851410696
2001-06-06,-0.008693062961814617
2001-06-07,0.0033880192512492934
2001-06-08,-0.00914557150215066
2001-06-11,-0.008093598588618686
2001-06-12,0.0008082538795144882
2001-06-13,-0.011652284153835379
2001-06-14,-0.019933147783015418
2001-06-15,-0.005456128826645432
2001-06-18,-0.0075199323086642626
2001-06-19,0.002298457586109426
2001-06-20,0.008082480977866142
2001-06-21,0.011392782613599332
2001-06-22,-0.008420278557273397
2001-06-25,-0.007405178181302371
2001-06-26,-0.0013817637188530548
2001-06-27,-0.0038647155990814597
2001-06-28,0.011971428653660137
2001-06-29,-0.0002224526118472861
2001-07-02,0.010367479077152185
2001-07-03,-0.001437931681125511
2001-07-05,-0.013093945831091861
2001-07-06,-0.025155527573000932
2001-07-09,0.005061791046056084
2001-07-10,-0.014953222356239903
2001-07-11,-0.0018031420085200447
2001-07-12,0.02156184618049111
2001-07-13,0.007931335305841562
2001-07-16,-0.011577785426458055
2001-07-17,0.008039128636886812
2001-07-18,-0.004216733822668014
2001-07-19,0.0067098369439323145
2001-07-20,-0.0026891623719027986
2001-07-23,-0.016627852349869267
2001-07-24,-0.017068667459011633
2001-07-25,0.012442417142395096
2001-07-26,0.011618889717656452
2001-07-27,0.004295088874292622
2001-07-30,-0.0029782405851799957
2001-07-31,0.004157475678515394
2001-08-01,0.005463274039813839
2001-08-02,0.005251192253522274
2001-08-03,-0.00521771414899876
2001-08-06,-0.012023260153207333
2001-08-07,0.002354077408683551
2001-08-08,-0.017032141923566745
2001-08-09,-0.0018179773152956888
2001-08-10,0.004082307214896829
2001-08-13,0.0007380881610010183
2001-08-14,-0.004751094794815419
2001-08-15,-0.007792214548817849
2001-08-16,0.0011491273572858214
2001-08-17,-0.016190666929257327
2001-08-20,0.005628675641253925
2001-08-21,-0.011283013001490113
2001-08-22,0.006191107951696469
2001-08-23,-0.0038812691435769955
2001-08-24,0.01994531052379636
2001-08-27,-0.004035789917011007
2001-08-28,-0.014618661303138172
2001-08-29,-0.014711809130739224
2001-08-30,-0.016368391651607396
2001-08-31,0.002038759336243435
2001-09-04,-0.0005378913294050536
2001-09-05,-0.0017468176369859452
2001-09-06,-0.02431854833126996
2001-09-07,-0.021605146291449398
2001-09-10,0.001984516394146634
2001-09-17,-0.04804823357417935
2001-09-18,-0.013279331946221757
2001-09-19,-0.017755958927370308
2001-09-20,-0.033836676473879154
2001-09-21,-0.02382118343641429
2001-09-24,0.03460678863860582
2001-09-25,0.01012288875186145
2001-09-26,-0.0025732592114336597
2001-09-27,0.007235751552920372
2001-09-28,0.025497494501842046
2001-10-01,0.0018708539871858322
2001-10-02,0.01303659131454835
2001-10-03,0.022878600582474606
2001-10-04,0.0019598546866677604
2001-10-05,0.002174555533698252
2001-10-08,-0.008504282629381011
2001-10-09,-0.003433755528235482
2001-10-10,0.020545981258527513
2001-10-11,0.016523558482111067
2001-10-12,-0.003267657957075358
2001-10-15,-0.001587020625134674
2001-10-16,0.0034542432625223776
2001-10-17,-0.017591744437012335
2001-10-18,-0.008471582577294188
2001-10-19,0.002140402728685473
2001-10-22,0.01511213232168779
2001-10-23,-0.0037986650225666674
2001-10-24,-0.00022595626399329335
2001-10-25,0.011455501882570112
2001-10-26,0.005336938745382158
2001-10-29,-0.0238817788381829
2001-10-30,-0.01886039817799283
2001-10-31,-0.002206644975098526
2001-11-01,0.022483024380741314
2001-11-02,0.005280263749553144
2001-11-05,0.013687295674819707
2001-11-06,0.014431035223316513
2001-11-07,-0.0021521906933944356
2001-11-08,0.0032911964142431412
2001-11-09,0.0033375178020625005
2001-11-12,-0.0013004924546066153
2001-11-13,0.01836809665428378
2001-11-14,0.004464286972988701
2001-11-15,0.0016946488572551982
2001-11-16,-0.004159757408353329
2001-11-19,0.0088068229640499
2001-11-20,-0.00516451986240209
2001-11-21,-0.005195102544570302
2001-11-23,0.009376596203546549
2001-11-26,0.007735308366991432
2001-11-27,-0.006617107186482686
2001-11-28,-0.01987893656147284
2001-11-29,0.007155846642490166
2001-11-30,0.00040713777460206913
2001-12-03,-0.008206919154106726
2001-12-04,0.010741746565123505
2001-12-05,0.023532691703171273
2001-12-06,-0.0015305425942196325
2001-12-07,-0.007616756490247542
2001-12-10,-0.017455872684392065
2001-12-11,-0.0033583237646230423
2001-12-12,-0.00022324700546535748
2001-12-13,-0.015582273675358116
2001-12-14,0.002069497000795924
2001-12-17,0.008308595311440865
2001-12-18,0.006966670455654975
2001-12-19,0.006548443408273613
2001-12-20,-0.007792595543961478
2001-12-21,0.0019878631964281397
2001-12-24,0.0010499333081477394
2001-12-26,0.0052468306138351885
2001-12-27,0.008035842377418733
2001-12-28,0.0030374409837451615
2001-12-31,-0.01159149990999667
2002-01-02,0.005735236610103349
2002-01-03,0.00886440742893883
2002-01-04,0.007369174856805149
2002-01-07,-0.00641119170047276
2002-01-08,-0.00424896435655919
2002-01-09,-0.005569064634951944
2002-01-10,0.0006659748540248863
2002-01-11,-0.009618108809296465
2002-01-14,-0.007593951420026864
2002-01-15,0.004982109033414761
2002-01-16,-0.01645933276075169
2002-01-17,0.008346405947313366
2002-01-18,-0.010074505769573772
2002-01-22,-0.009096478065433183
2002-01-23,0.006029822505205203
2002-01-24,0.005096904856360529
2002-01-25,0.0007549112296063322
2002-01-28,0.0001325133395524032
2002-01-29,-0.03051735529150524
2002-01-30,0.009837155757594298
2002-01-31,0.01575767659229027
2002-02-01,-0.005669474376363169
2002-02-04,-0.025408970930984952
2002-02-05,-0.008414048895905992
2002-02-06,-0.006689601430993855
2002-02-07,-0.0028706556240537077
2002-02-08,0.013324272988184895
2002-02-11,0.014998155190487882
2002-02-12,-0.003281249757621165
2002-02-13,0.00876764672418967
2002-02-14,0.00017053860172784575
2002-02-15,-0.01053814815436036
2002-02-19,-0.020487594906674667
2002-02-20,0.01163082718742963
2002-02-21,-0.012512687129682207
2002-02-22,0.006270027337662793
2002-02-25,0.015810062023838722
2002-02-26,0.002120405600377026
2002-02-27,-0.0003923798823584422
2002-02-28,-0.003538004399405468
2002-03-01,0.02211395669606865
2002-03-04,0.023658990243851482
2002-03-05,-0.004937956246489456
2002-03-06,0.013192718447980704
2002-03-07,-0.0013149202837778313
2002-03-08,0.0048773736149471435
2002-03-11,0.004913061478815265
2002-03-12,-0.0020423238047137054
2002-03-13,-0.010018767061276707
2002-03-14,-0.002643068193040628
2002-03-15,0.009853102405184166
2002-03-18,0.001972132670766579
2002-03-19,0.0017059097982941936
2002-03-20,-0.01707763453539645
2002-03-21,0.00023008263857066742
2002-03-22,-0.0043525965478685685
2002-03-25,-0.01528871573707278
2002-03-26,0.0027984766260365766
2002-03-27,0.006252045876583659
2002-03-28,0.0016228371288113247
2002-04-01,-0.0005648943019309267
2002-04-02,-0.009545288915380298
2002-04-03,-0.011131413046415493
2002-04-04,-0.00018887195412366968
2002-04-05,-0.00363380961189324
2002-04-08,0.0034825408051664215
2002-04-09,-0.008006773125753045
2002-04-10,0.009739407971130182
2002-04-11,-0.023001359711525476
2002-04-12,0.004435350328681607
2002-04-15,-0.008376937595775376
2002-04-16,0.022993281859997133
2002-04-17,-2.986743771000262e-05
2002-04-18,-0.0010239850576324626
2002-04-19,-0.0012405590666796401
2002-04-22,-0.014257897550639482
2002-04-23,-0.008340369822377215
2002-04-24,-0.007021097401084777
2002-04-25,-0.0025207970920781324
2002-04-26,-0.015009224260360964
2002-04-29,-0.011713070208314394
2002-04-30,0.007225330250571815
2002-05-01,0.010772537396294787
2002-05-02,-0.0033518560419150615
2002-05-03,-0.009900343635670087
2002-05-06,-0.021381369626838287
2002-05-07,-0.004524293856544476
2002-05-08,0.0367092882288637
2002-05-09,-0.010624510245120532
2002-05-10,-0.018042902735848812
2002-05-13,0.014005229679503909
2002-05-14,0.023903521262160266
2002-05-15,-0.002282815320330075
2002-05-16,0.006070951011957509
2002-05-17,0.006384011137839766
2002-05-20,-0.010310140305981829
2002-05-21,-0.012258230934641668
2002-05-22,0.004711253043469428
2002-05-23,0.011334804891914341
2002-05-24,-0.012972223017367052
2002-05-28,-0.010581338998838102
2002-05-29,-0.007411395786342373
2002-05-30,-0.0034693751332650078
2002-05-31,-0.000715492406092011
2002-06-03,-0.024467610077625566
2002-06-04,-0.0027185678064785084
2002-06-05,0.007256364699129791
2002-06-06,-0.019933006414137477
2002-06-07,-0.0032390611034003687
2002-06-10,0.002113037310166449
2002-06-11,-0.018495219248397567
2002-06-12,0.005880949599639198
2002-06-13,-0.010021901253020132
2002-06-14,-0.0033500731504344477
2002-06-17,0.02686774271150089
2002-06-18,0.0035768170911713425
2002-06-19,-0.01494204582493408
2002-06-20,-0.015986136135995914
2002-06-21,-0.019841104147410426
2002-06-24,0.004098892264421404
2002-06-25,-0.016008424018640225
2002-06-26,-0.006356053864791584
2002-06-27,0.016418368014207707
2002-06-28,-9.890229240249512e-05
2002-07-01,-0.02241519308800921
2002-07-02,-0.024377647581116775
2002-07-03,0.00281935676600883
2002-07-05,0.037888490736487576
2002-07-08,-0.008100021705860886
2002-07-09,-0.02650202717460043
2002-07-10,-0.03830161773713034
2002-07-11,0.0028441014190486776
2002-07-12,-0.004575580056094018
2002-07-15,-0.0033480164762889814
2002-07-16,-0.021791725446142447
2002-07-17,0.0023408352068406556
2002-07-18,-0.028128526260644174
2002-07-19,-0.0403828776840175
2002-07-22,-0.03991855390672882
2002-07-23,-0.032385400346835465
2002-07-24,0.05234992226468623
2002-07-25,0.0004158792857699607
2002-07-26,0.015279865809062829
2002-07-29,0.05012754488810738
2002-07-30,0.010861230344888187
2002-07-31,0.011821062256767432
2002-08-01,-0.02443955250190742
2002-08-02,-0.02626098297830759
2002-08-05,-0.032712775596478415
2002-08-06,0.02650402430309913
2002-08-07,0.022196106357820794
2002-08-08,0.035330075430541785
2002-08-09,-0.0006864894672299979
2002-08-12,-0.003722553900608336
2002-08-13,-0.023644821360248508
2002-08-14,0.03947317207454764
2002-08-15,0.015009015716852444
2002-08-16,0.002688596597871377
2002-08-19,0.02250823599056998
2002-08-20,-0.012677958270413209
2002-08-21,0.012462628775128952
2002-08-22,0.014308824213117124
2002-08-23,-0.020964399109117876
2002-08-26,0.004118261197311969
2002-08-27,-0.012097553171519875
2002-08-28,-0.021150759806833033
2002-08-29,-0.0007969350184609968
2002-08-30,-0.006142155230322022
2002-09-03,-0.04339867339318125
2002-09-04,0.01272465468203949
2002-09-05,-0.017640857752660555
2002-09-06,0.016349636905566442
2002-09-09,0.008668855487530153
2002-09-10,0.008216385776890591
2002-09-11,-0.00026053641714952105
2002-09-12,-0.0235175591820223
2002-09-13,-0.0003621011641362082
2002-09-16,0.004650044085547189
2002-09-17,-0.01990336737329235
2002-09-18,-0.007614248107356501
2002-09-19,-0.030157360463775974
2002-09-20,-0.0030698252473825758
2002-09-23,-0.013324778590874059
2002-09-24,-0.02160880400495973
2002-09-25,0.02274175265583582
2002-09-26,0.01905669201142117
2002-09-27,-0.03196143558315882
2002-09-30,-0.01707212470614324
2002-10-01,0.03589984917822295
2002-10-02,-0.01822379409297893
2002-10-03,-0.012148676394111765
2002-10-04,-0.024850070627212204
2002-10-07,-0.02047261347625806
2002-10-08,0.013405449544441075
2002-10-09,-0.02598351465446605
2002-10-10,0.030849811761308105
2002-10-11,0.0409435857612616
2002-10-14,0.00850759682435454
2002-10-15,0.048699364265988095
2002-10-16,-0.01688669785132934
2002-10-17,0.01803646372483741
2002-10-18,0.011401599754211369
2002-10-21,0.02062174662291802
2002-10-22,-0.0060554588744260816
2002-10-23,0.00528654676234433
2002-10-24,-0.018244793744196502
2002-10-25,0.020071189069910286
2002-10-28,-0.010911290219821006
2002-10-29,-0.009960321753360861
2002-10-30,0.006817233280730143
2002-10-31,-0.004917916494794604
2002-11-01,0.01558093201542607
2002-11-04,0.008285865092147168
2002-11-05,0.008905668803174813
2002-11-06,0.008112481823014458
2002-11-07,-0.020924317779153455
2002-11-08,-0.012173050646556622
2002-11-11,-0.019223952809767617
2002-11-12,0.003083909486844538
2002-11-13,0.0007469696839483096
2002-11-14,0.02386219016717358
2002-11-15,0.0062539814026995105
2002-11-18,-0.009982128363296247
2002-11-19,-0.007595218159960995
2002-11-20,0.021177500099530025
2002-11-21,0.022649822907748075
2002-11-22,0.0005348245225936547
2002-11-25,0.0018857633823968867
2002-11-26,-0.0207159821379878
2002-11-27,0.025998383347316578
2002-11-29,-0.0006559623325971867
2002-12-02,-0.00016244271127575493
2002-12-03,-0.017593063435451386
2002-12-04,-0.004670210747073123
2002-12-05,-0.013843300181054582
2002-12-06,0.0070245871547144675
2002-12-09,-0.025350615824387825
2002-12-10,0.011016502981423556
2002-12-11,0.0006107967605741267
2002-12-12,-0.00349156509634044
2002-12-13,-0.014430984145091653
2002-12-16,0.019965074730939447
2002-12-17,-0.005469950829773702
2002-12-18,-0.013236527870768861
2002-12-19,-0.009524552133385227
2002-12-20,0.012091956392425433
2002-12-23,0.0035669052584059316
2002-12-24,-0.005936277591611438
2002-12-26,-0.004003132026821669
2002-12-27,-0.016740945064535762
2002-12-30,0.002385473672743677
2002-12-31,0.0006263165456179211
2003-01-02,0.03398386103396887
2003-01-03,0.0012463683166507899
2003-01-06,0.02185082238355492
2003-01-07,-0.004658770547573939
2003-01-08,-0.012220540773591129
2003-01-09,0.016195090749729243
2003-01-10,0.0037888375687229778
2003-01-13,-0.0005482814219463065
2003-01-14,0.006008283430682707
2003-01-15,-0.015561079273452533
2003-01-16,-0.005793973592690179
2003-01-17,-0.01408050061428535
2003-01-21,-0.02011065389584455
2003-01-22,-0.011153896043064129
2003-01-23,0.006942345957223907
2003-01-24,-0.02911333117912967
2003-01-27,-0.02049615538786584
2003-01-28,0.008342653934692157
2003-01-29,0.008110172997048143
2003-01-30,-0.023051999992183575
2003-01-31,0.010078199375462041
2003-02-03,0.005581383815087162
2003-02-04,-0.012014188758491168
2003-02-05,-0.007653995282578553
2003-02-06,-0.006601381214313468
2003-02-07,-0.009850717382568503
2003-02-10,0.005745582352952075
2003-02-11,-0.007567430963715747
2003-02-12,-0.012692806025443589
2003-02-13,-0.00422256357017042
2003-02-14,0.018697753360696102
2003-02-18,0.023540299467111354
2003-02-19,-0.004889712607669365
2003-02-20,-0.012039165783986805
2003-02-21,0.0123856095353391
2003-02-24,-0.015157786468967753
2003-02-25,0.006119018908807299
2003-02-26,-0.013440441653470542
2003-02-27,0.010600028550306775
2003-02-28,0.005301923313827452
2003-03-03,-0.007416160383881731
2003-03-04,-0.017614761064855922
2003-03-05,0.008215796859651923
2003-03-06,-0.010565151259732378
2003-03-07,0.008888886209335777
2003-03-10,-0.02581888587639091
2003-03-11,-0.012062106584106896
2003-03-12,0.0022367472989839013
2003-03-13,0.03407751324258175
2003-03-14,0.005618387052137404
2003-03-17,0.03410014800251534
2003-03-18,0.006190569123706054
2003-03-19,0.011360544821409873
2003-03-20,0.00398181486127636
2003-03-21,0.02430060206544961
2003-03-24,-0.03234309139120343
2003-03-25,0.009867289441729802
2003-03-26,-0.005179866920121944
2003-03-27,-0.0008659729841993288
2003-03-28,-0.00786032505566397
2003-03-31,-0.02053499865227909
2003-04-01,0.008775406649693344
2003-04-02,0.026665082442283217
2003-04-03,-0.003701016794398575
2003-04-04,0.0017111633948716457
2003-04-07,0.0009829079554160747
2003-04-08,-0.0031992633906924852
2003-04-09,-0.011456932697600251
2003-04-10,0.004179866336185691
2003-04-11,-0.002615971400042384
2003-04-14,0.018143137274813297
2003-04-15,0.007530258891600127
2003-04-16,-0.010811278626594194
2003-04-17,0.012490007397229226
2003-04-21,-0.0007502087268159276
2003-04-22,0.022055000929162526
2003-04-23,0.012089269199951406
2003-04-24,-0.008082461150307446
2003-04-25,-0.015424155888578237
2003-04-28,0.017466122130434424
2003-04-29,0.004343585509341587
2003-04-30,0.0008584776653564701
